-1.465	0.0002128755094357841
-1.4649	0.00020741028933499544
-1.4648	0.00020194328362455112
-1.4647	0.00019647449814442475
-1.4646	0.00019100393873513777
-1.4645	0.00018553161124219158
-1.4644	0.00018005752151675048
-1.4643	0.00017458167541607486
-1.4642	0.00016910407879731326
-1.4641	0.00016362473752864112
-1.464	0.00015814365747469575
-1.4639	0.00015266084451608095
-1.4638	0.00014717630452609876
-1.4637	0.00014169004338897268
-1.4636	0.00013620206699334182
-1.4635	0.0001307123812303102
-1.4634	0.0001252209919991901
-1.4633	0.00011972790519844738
-1.4632	0.00011423312673694577
-1.4631	0.00010873666252407682
-1.463	0.00010323851847500195
-1.4629	9.773870051092607e-5
-1.4628	9.223721455490705e-5
-1.4627	8.673406653635946e-5
-1.4626	8.122926238847907e-5
-1.4625	7.572280804966511e-5
-1.4624	7.021470946442092e-5
-1.4623	6.470497257699231e-5
-1.4622	5.919360334012259e-5
-1.4621	5.368060771237777e-5
-1.462	4.816599165177783e-5
-1.4619	4.264976112553611e-5
-1.4618	3.713192210331455e-5
-1.4617	3.161248055950877e-5
-1.4616	2.6091442473555233e-5
-1.4615	2.0568813827988083e-5
-1.4614	1.5044600613921321e-5
-1.4613	9.518808819854389e-6
-1.4612	3.991444446207912e-6
-1.4611	0.0
-1.461	0.0
-1.4609	0.0
-1.4608	0.0
-1.4607	0.0
-1.4606	0.0
-1.4605	0.0
-1.4604	0.0
-1.4603	0.0
-1.4602	0.0
-1.4601	0.0
-1.46	0.0
-1.4599	0.0
-1.4598	0.0
-1.4597	0.0
-1.4596	0.0
-1.4595	0.0
-1.4594	0.0
-1.4593	0.0
-1.4592	0.0
-1.4591	0.0
-1.459	0.0
-1.4589	0.0
-1.4588	0.0
-1.4587	0.0
-1.4586	0.0
-1.4585	0.0
-1.4584	0.0
-1.4583	0.0
-1.4582	0.0
-1.4581	0.0
-1.458	0.0
-1.4579	0.0
-1.4578	0.0
-1.4577	0.0
-1.4576	0.0
-1.4575	0.0
-1.4574	0.0
-1.4573	0.0
-1.4572	0.0
-1.4571	0.0
-1.457	0.0
-1.4569	0.0
-1.4568	0.0
-1.4567	0.0
-1.4566	0.0
-1.4565	0.0
-1.4564	0.0
-1.4563	0.0
-1.4562	0.0
-1.4561	0.0
-1.456	0.0
-1.4559	0.0
-1.4558	0.0
-1.4557	0.0
-1.4556	0.0
-1.4555	0.0
-1.4554	0.0
-1.4553	0.0
-1.4552	0.0
-1.4551	0.0
-1.455	0.0
-1.4549	0.0
-1.4548	0.0
-1.4547	0.0
-1.4546	0.0
-1.4545	0.0
-1.4544	0.0
-1.4543	0.0
-1.4542	0.0
-1.4541	0.0
-1.454	0.0
-1.4539	0.0
-1.4538	0.0
-1.4537	0.0
-1.4536	0.0
-1.4535	0.0
-1.4534	0.0
-1.4533	0.0
-1.4532	0.0
-1.4531	0.0
-1.453	0.0
-1.4529	0.0
-1.4528	0.0
-1.4527	0.0
-1.4526	0.0
-1.4525	0.0
-1.4524	0.0
-1.4523	0.0
-1.4522	0.0
-1.4521	0.0
-1.452	0.0
-1.4519	0.0
-1.4518	0.0
-1.4517	0.0
-1.4516	0.0
-1.4515	0.0
-1.4514	0.0
-1.4513	0.0
-1.4512	0.0
-1.4511	0.0
-1.451	0.0
-1.4509	0.0
-1.4508	0.0
-1.4507	0.0
-1.4506	0.0
-1.4505	0.0
-1.4504	0.0
-1.4503	0.0
-1.4502	0.0
-1.4501	0.0
-1.45	0.0
-1.4499	0.0
-1.4498	0.0
-1.4497	0.0
-1.4496	0.0
-1.4495	0.0
-1.4494	0.0
-1.4493	0.0
-1.4492	0.0
-1.4491	0.0
-1.449	0.0
-1.4489	0.0
-1.4488	0.0
-1.4487	0.0
-1.4486	0.0
-1.4485	0.0
-1.4484	0.0
-1.4483	0.0
-1.4482	0.0
-1.4481	0.0
-1.448	0.0
-1.4479	0.0
-1.4478	0.0
-1.4477	0.0
-1.4476	0.0
-1.4475	0.0
-1.4474	0.0
-1.4473	0.0
-1.4472	0.0
-1.4471	0.0
-1.447	0.0
-1.4469	0.0
-1.4468	0.0
-1.4467	0.0
-1.4466	0.0
-1.4465	0.0
-1.4464	0.0
-1.4463	0.0
-1.4462	0.0
-1.4461	0.0
-1.446	0.0
-1.4459	0.0
-1.4458	0.0
-1.4457	0.0
-1.4456	0.0
-1.4455	0.0
-1.4454	0.0
-1.4453	0.0
-1.4452	0.0
-1.4451	0.0
-1.445	0.0
-1.4449	0.0
-1.4448	0.0
-1.4447	0.0
-1.4446	0.0
-1.4445	0.0
-1.4444	0.0
-1.4443	0.0
-1.4442	0.0
-1.4441	0.0
-1.444	0.0
-1.4439	0.0
-1.4438	0.0
-1.4437	0.0
-1.4436	0.0
-1.4435	0.0
-1.4434	0.0
-1.4433	0.0
-1.4432	0.0
-1.4431	0.0
-1.443	0.0
-1.4429	0.0
-1.4428	0.0
-1.4427	0.0
-1.4426	0.0
-1.4425	0.0
-1.4424	0.0
-1.4423	0.0
-1.4422	0.0
-1.4421	0.0
-1.442	0.0
-1.4419	0.0
-1.4418	0.0
-1.4417	0.0
-1.4416	0.0
-1.4415	0.0
-1.4414	0.0
-1.4413	0.0
-1.4412	0.0
-1.4411	0.0
-1.441	0.0
-1.4409	0.0
-1.4408	0.0
-1.4407	0.0
-1.4406	0.0
-1.4405	0.0
-1.4404	0.0
-1.4403	0.0
-1.4402	0.0
-1.4401	0.0
-1.44	0.0
-1.4399	0.0
-1.4398	0.0
-1.4397	0.0
-1.4396	0.0
-1.4395	0.0
-1.4394	0.0
-1.4393	0.0
-1.4392	0.0
-1.4391	0.0
-1.439	0.0
-1.4389	0.0
-1.4388	0.0
-1.4387	0.0
-1.4386	0.0
-1.4385	0.0
-1.4384	0.0
-1.4383	0.0
-1.4382	0.0
-1.4381	0.0
-1.438	0.0
-1.4379	0.0
-1.4378	0.0
-1.4377	0.0
-1.4376	0.0
-1.4375	0.0
-1.4374	0.0
-1.4373	0.0
-1.4372	0.0
-1.4371	0.0
-1.437	0.0
-1.4369	0.0
-1.4368	0.0
-1.4367	0.0
-1.4366	0.0
-1.4365	0.0
-1.4364	0.0
-1.4363	0.0
-1.4362	0.0
-1.4361	0.0
-1.436	0.0
-1.4359	0.0
-1.4358	0.0
-1.4357	0.0
-1.4356	0.0
-1.4355	0.0
-1.4354	0.0
-1.4353	0.0
-1.4352	0.0
-1.4351	0.0
-1.435	0.0
-1.4349	0.0
-1.4348	0.0
-1.4347	0.0
-1.4346	0.0
-1.4345	0.0
-1.4344	0.0
-1.4343	0.0
-1.4342	0.0
-1.4341	0.0
-1.434	0.0
-1.4339	0.0
-1.4338	0.0
-1.4337	0.0
-1.4336	0.0
-1.4335	0.0
-1.4334	0.0
-1.4333	0.0
-1.4332	0.0
-1.4331	0.0
-1.433	0.0
-1.4329	0.0
-1.4328	0.0
-1.4327	0.0
-1.4326	0.0
-1.4325	0.0
-1.4324	0.0
-1.4323	0.0
-1.4322	0.0
-1.4321	0.0
-1.432	0.0
-1.4319	0.0
-1.4318	0.0
-1.4317	0.0
-1.4316	0.0
-1.4315	0.0
-1.4314	0.0
-1.4313	0.0
-1.4312	0.0
-1.4311	0.0
-1.431	0.0
-1.4309	0.0
-1.4308	0.0
-1.4307	0.0
-1.4306	0.0
-1.4305	0.0
-1.4304	0.0
-1.4303	0.0
-1.4302	0.0
-1.4301	0.0
-1.43	0.0
-1.4299	0.0
-1.4298	0.0
-1.4297	0.0
-1.4296	0.0
-1.4295	0.0
-1.4294	0.0
-1.4293	0.0
-1.4292	0.0
-1.4291	0.0
-1.429	0.0
-1.4289	0.0
-1.4288	0.0
-1.4287	0.0
-1.4286	0.0
-1.4285	0.0
-1.4284	0.0
-1.4283	0.0
-1.4282	0.0
-1.4281	0.0
-1.428	0.0
-1.4279	0.0
-1.4278	0.0
-1.4277	0.0
-1.4276	0.0
-1.4275	0.0
-1.4274	0.0
-1.4273	0.0
-1.4272	0.0
-1.4271	0.0
-1.427	0.0
-1.4269	0.0
-1.4268	0.0
-1.4267	0.0
-1.4266	0.0
-1.4265	0.0
-1.4264	0.0
-1.4263	0.0
-1.4262	0.0
-1.4261	0.0
-1.426	0.0
-1.4259	0.0
-1.4258	0.0
-1.4257	0.0
-1.4256	0.0
-1.4255	0.0
-1.4254	0.0
-1.4253	0.0
-1.4252	0.0
-1.4251	0.0
-1.425	0.0
-1.4249	0.0
-1.4248	0.0
-1.4247	0.0
-1.4246	0.0
-1.4245	0.0
-1.4244	0.0
-1.4243	0.0
-1.4242	0.0
-1.4241	0.0
-1.424	0.0
-1.4239	0.0
-1.4238	0.0
-1.4237	0.0
-1.4236	0.0
-1.4235	0.0
-1.4234	0.0
-1.4233	0.0
-1.4232	0.0
-1.4231	0.0
-1.423	0.0
-1.4229	0.0
-1.4228	0.0
-1.4227	0.0
-1.4226	0.0
-1.4225	0.0
-1.4224	0.0
-1.4223	0.0
-1.4222	0.0
-1.4221	0.0
-1.422	0.0
-1.4219	0.0
-1.4218	0.0
-1.4217	0.0
-1.4216	0.0
-1.4215	0.0
-1.4214	0.0
-1.4213	0.0
-1.4212	0.0
-1.4211	0.0
-1.421	0.0
-1.4209	0.0
-1.4208	0.0
-1.4207	0.0
-1.4206	0.0
-1.4205	0.0
-1.4204	0.0
-1.4203	0.0
-1.4202	0.0
-1.4201	0.0
-1.42	0.0
-1.4199	0.0
-1.4198	0.0
-1.4197	0.0
-1.4196	0.0
-1.4195	0.0
-1.4194	0.0
-1.4193	0.0
-1.4192	0.0
-1.4191	0.0
-1.419	0.0
-1.4189	0.0
-1.4188	0.0
-1.4187	0.0
-1.4186	0.0
-1.4185	0.0
-1.4184	0.0
-1.4183	0.0
-1.4182	0.0
-1.4181	0.0
-1.418	0.0
-1.4179	0.0
-1.4178	0.0
-1.4177	0.0
-1.4176	0.0
-1.4175	0.0
-1.4174	0.0
-1.4173	0.0
-1.4172	0.0
-1.4171	0.0
-1.417	0.0
-1.4169	0.0
-1.4168	0.0
-1.4167	0.0
-1.4166	0.0
-1.4165	0.0
-1.4164	0.0
-1.4163	0.0
-1.4162	0.0
-1.4161	0.0
-1.416	0.0
-1.4159	0.0
-1.4158	0.0
-1.4157	0.0
-1.4156	0.0
-1.4155	0.0
-1.4154	0.0
-1.4153	0.0
-1.4152	0.0
-1.4151	0.0
-1.415	0.0
-1.4149	0.0
-1.4148	0.0
-1.4147	0.0
-1.4146	0.0
-1.4145	0.0
-1.4144	0.0
-1.4143	0.0
-1.4142	0.0
-1.4141	0.0
-1.414	0.0
-1.4139	0.0
-1.4138	0.0
-1.4137	0.0
-1.4136	0.0
-1.4135	0.0
-1.4134	0.0
-1.4133	0.0
-1.4132	0.0
-1.4131	0.0
-1.413	0.0
-1.4129	0.0
-1.4128	0.0
-1.4127	0.0
-1.4126	0.0
-1.4125	0.0
-1.4124	0.0
-1.4123	0.0
-1.4122	0.0
-1.4121	0.0
-1.412	0.0
-1.4119	0.0
-1.4118	0.0
-1.4117	0.0
-1.4116	0.0
-1.4115	0.0
-1.4114	0.0
-1.4113	0.0
-1.4112	0.0
-1.4111	0.0
-1.411	0.0
-1.4109	0.0
-1.4108	0.0
-1.4107	0.0
-1.4106	0.0
-1.4105	0.0
-1.4104	0.0
-1.4103	0.0
-1.4102	0.0
-1.4101	0.0
-1.41	0.0
-1.4099	0.0
-1.4098	0.0
-1.4097	0.0
-1.4096	0.0
-1.4095	0.0
-1.4094	0.0
-1.4093	0.0
-1.4092	0.0
-1.4091	0.0
-1.409	0.0
-1.4089	0.0
-1.4088	0.0
-1.4087	0.0
-1.4086	0.0
-1.4085	0.0
-1.4084	0.0
-1.4083	0.0
-1.4082	0.0
-1.4081	0.0
-1.408	0.0
-1.4079	0.0
-1.4078	0.0
-1.4077	0.0
-1.4076	0.0
-1.4075	0.0
-1.4074	0.0
-1.4073	0.0
-1.4072	0.0
-1.4071	0.0
-1.407	0.0
-1.4069	0.0
-1.4068	0.0
-1.4067	0.0
-1.4066	0.0
-1.4065	0.0
-1.4064	0.0
-1.4063	0.0
-1.4062	0.0
-1.4061	0.0
-1.406	0.0
-1.4059	0.0
-1.4058	0.0
-1.4057	0.0
-1.4056	0.0
-1.4055	0.0
-1.4054	0.0
-1.4053	0.0
-1.4052	0.0
-1.4051	0.0
-1.405	0.0
-1.4049	0.0
-1.4048	0.0
-1.4047	0.0
-1.4046	0.0
-1.4045	0.0
-1.4044	0.0
-1.4043	0.0
-1.4042	0.0
-1.4041	0.0
-1.404	0.0
-1.4039	0.0
-1.4038	0.0
-1.4037	0.0
-1.4036	0.0
-1.4035	0.0
-1.4034	0.0
-1.4033	0.0
-1.4032	0.0
-1.4031	0.0
-1.403	0.0
-1.4029	0.0
-1.4028	0.0
-1.4027	0.0
-1.4026	0.0
-1.4025	0.0
-1.4024	0.0
-1.4023	0.0
-1.4022	0.0
-1.4021	0.0
-1.402	0.0
-1.4019	0.0
-1.4018	0.0
-1.4017	0.0
-1.4016	0.0
-1.4015	0.0
-1.4014	0.0
-1.4013	0.0
-1.4012	0.0
-1.4011	0.0
-1.401	0.0
-1.4009	0.0
-1.4008	0.0
-1.4007	0.0
-1.4006	0.0
-1.4005	0.0
-1.4004	0.0
-1.4003	0.0
-1.4002	0.0
-1.4001	0.0
-1.4	0.0
-1.3999	0.0
-1.3998	0.0
-1.3997	0.0
-1.3996	0.0
-1.3995	0.0
-1.3994	0.0
-1.3993	0.0
-1.3992	0.0
-1.3991	0.0
-1.399	0.0
-1.3989	0.0
-1.3988	0.0
-1.3987	0.0
-1.3986	0.0
-1.3985	0.0
-1.3984	0.0
-1.3983	0.0
-1.3982	0.0
-1.3981	0.0
-1.398	0.0
-1.3979	0.0
-1.3978	0.0
-1.3977	0.0
-1.3976	0.0
-1.3975	0.0
-1.3974	0.0
-1.3973	0.0
-1.3972	0.0
-1.3971	0.0
-1.397	0.0
-1.3969	0.0
-1.3968	0.0
-1.3967	0.0
-1.3966	0.0
-1.3965	0.0
-1.3964	0.0
-1.3963	0.0
-1.3962	0.0
-1.3961	0.0
-1.396	0.0
-1.3959	0.0
-1.3958	0.0
-1.3957	0.0
-1.3956	0.0
-1.3955	0.0
-1.3954	0.0
-1.3953	0.0
-1.3952	0.0
-1.3951	0.0
-1.395	0.0
-1.3949	0.0
-1.3948	0.0
-1.3947	0.0
-1.3946	0.0
-1.3945	0.0
-1.3944	0.0
-1.3943	0.0
-1.3942	0.0
-1.3941	0.0
-1.394	0.0
-1.3939	0.0
-1.3938	0.0
-1.3937	0.0
-1.3936	0.0
-1.3935	0.0
-1.3934	0.0
-1.3933	0.0
-1.3932	0.0
-1.3931	0.0
-1.393	0.0
-1.3929	0.0
-1.3928	0.0
-1.3927	0.0
-1.3926	0.0
-1.3925	0.0
-1.3924	0.0
-1.3923	0.0
-1.3922	0.0
-1.3921	0.0
-1.392	0.0
-1.3919	0.0
-1.3918	0.0
-1.3917	0.0
-1.3916	0.0
-1.3915	0.0
-1.3914	0.0
-1.3913	0.0
-1.3912	0.0
-1.3911	0.0
-1.391	0.0
-1.3909	0.0
-1.3908	0.0
-1.3907	0.0
-1.3906	0.0
-1.3905	0.0
-1.3904	0.0
-1.3903	0.0
-1.3902	0.0
-1.3901	0.0
-1.39	0.0
-1.3899	0.0
-1.3898	0.0
-1.3897	0.0
-1.3896	0.0
-1.3895	0.0
-1.3894	0.0
-1.3893	0.0
-1.3892	0.0
-1.3891	0.0
-1.389	0.0
-1.3889	0.0
-1.3888	0.0
-1.3887	0.0
-1.3886	0.0
-1.3885	0.0
-1.3884	0.0
-1.3883	0.0
-1.3882	0.0
-1.3881	0.0
-1.388	0.0
-1.3879	0.0
-1.3878	0.0
-1.3877	0.0
-1.3876	0.0
-1.3875	0.0
-1.3874	0.0
-1.3873	0.0
-1.3872	0.0
-1.3871	0.0
-1.387	0.0
-1.3869	0.0
-1.3868	0.0
-1.3867	0.0
-1.3866	0.0
-1.3865	0.0
-1.3864	0.0
-1.3863	0.0
-1.3862	0.0
-1.3861	0.0
-1.386	0.0
-1.3859	0.0
-1.3858	0.0
-1.3857	0.0
-1.3856	0.0
-1.3855	0.0
-1.3854	0.0
-1.3853	0.0
-1.3852	0.0
-1.3851	0.0
-1.385	0.0
-1.3849	0.0
-1.3848	0.0
-1.3847	0.0
-1.3846	0.0
-1.3845	0.0
-1.3844	0.0
-1.3843	0.0
-1.3842	0.0
-1.3841	0.0
-1.384	0.0
-1.3839	0.0
-1.3838	0.0
-1.3837	0.0
-1.3836	0.0
-1.3835	0.0
-1.3834	0.0
-1.3833	0.0
-1.3832	0.0
-1.3831	0.0
-1.383	0.0
-1.3829	0.0
-1.3828	0.0
-1.3827	0.0
-1.3826	0.0
-1.3825	0.0
-1.3824	0.0
-1.3823	0.0
-1.3822	0.0
-1.3821	0.0
-1.382	0.0
-1.3819	0.0
-1.3818	0.0
-1.3817	0.0
-1.3816	0.0
-1.3815	0.0
-1.3814	0.0
-1.3813	0.0
-1.3812	0.0
-1.3811	0.0
-1.381	0.0
-1.3809	0.0
-1.3808	0.0
-1.3807	0.0
-1.3806	0.0
-1.3805	0.0
-1.3804	0.0
-1.3803	0.0
-1.3802	0.0
-1.3801	0.0
-1.38	0.0
-1.3799	0.0
-1.3798	0.0
-1.3797	0.0
-1.3796	0.0
-1.3795	0.0
-1.3794	0.0
-1.3793	0.0
-1.3792	0.0
-1.3791	0.0
-1.379	0.0
-1.3789	0.0
-1.3788	0.0
-1.3787	0.0
-1.3786	0.0
-1.3785	0.0
-1.3784	0.0
-1.3783	0.0
-1.3782	0.0
-1.3781	0.0
-1.378	0.0
-1.3779	0.0
-1.3778	0.0
-1.3777	0.0
-1.3776	0.0
-1.3775	0.0
-1.3774	0.0
-1.3773	0.0
-1.3772	0.0
-1.3771	0.0
-1.377	0.0
-1.3769	0.0
-1.3768	0.0
-1.3767	0.0
-1.3766	0.0
-1.3765	0.0
-1.3764	0.0
-1.3763	0.0
-1.3762	0.0
-1.3761	0.0
-1.376	0.0
-1.3759	0.0
-1.3758	0.0
-1.3757	0.0
-1.3756	0.0
-1.3755	0.0
-1.3754	0.0
-1.3753	0.0
-1.3752	0.0
-1.3751	0.0
-1.375	0.0
-1.3749	0.0
-1.3748	0.0
-1.3747	0.0
-1.3746	0.0
-1.3745	0.0
-1.3744	0.0
-1.3743	0.0
-1.3742	0.0
-1.3741	0.0
-1.374	0.0
-1.3739	0.0
-1.3738	0.0
-1.3737	0.0
-1.3736	0.0
-1.3735	0.0
-1.3734	0.0
-1.3733	0.0
-1.3732	0.0
-1.3731	0.0
-1.373	0.0
-1.3729	0.0
-1.3728	0.0
-1.3727	0.0
-1.3726	0.0
-1.3725	0.0
-1.3724	0.0
-1.3723	0.0
-1.3722	0.0
-1.3721	0.0
-1.372	0.0
-1.3719	0.0
-1.3718	0.0
-1.3717	0.0
-1.3716	0.0
-1.3715	0.0
-1.3714	0.0
-1.3713	0.0
-1.3712	0.0
-1.3711	0.0
-1.371	0.0
-1.3709	0.0
-1.3708	0.0
-1.3707	0.0
-1.3706	0.0
-1.3705	0.0
-1.3704	0.0
-1.3703	0.0
-1.3702	0.0
-1.3701	0.0
-1.37	0.0
-1.3699	0.0
-1.3698	0.0
-1.3697	0.0
-1.3696	0.0
-1.3695	0.0
-1.3694	0.0
-1.3693	0.0
-1.3692	0.0
-1.3691	0.0
-1.369	0.0
-1.3689	0.0
-1.3688	0.0
-1.3687	0.0
-1.3686	0.0
-1.3685	0.0
-1.3684	0.0
-1.3683	0.0
-1.3682	0.0
-1.3681	0.0
-1.368	0.0
-1.3679	0.0
-1.3678	0.0
-1.3677	0.0
-1.3676	0.0
-1.3675	0.0
-1.3674	0.0
-1.3673	0.0
-1.3672	0.0
-1.3671	0.0
-1.367	0.0
-1.3669	0.0
-1.3668	0.0
-1.3667	0.0
-1.3666	0.0
-1.3665	0.0
-1.3664	0.0
-1.3663	0.0
-1.3662	0.0
-1.3661	0.0
-1.366	0.0
-1.3659	0.0
-1.3658	0.0
-1.3657	0.0
-1.3656	0.0
-1.3655	0.0
-1.3654	0.0
-1.3653	0.0
-1.3652	0.0
-1.3651	0.0
-1.365	0.0
-1.3649	0.0
-1.3648	0.0
-1.3647	0.0
-1.3646	0.0
-1.3645	0.0
-1.3644	0.0
-1.3643	0.0
-1.3642	0.0
-1.3641	0.0
-1.364	0.0
-1.3639	0.0
-1.3638	0.0
-1.3637	0.0
-1.3636	0.0
-1.3635	0.0
-1.3634	0.0
-1.3633	0.0
-1.3632	0.0
-1.3631	0.0
-1.363	0.0
-1.3629	0.0
-1.3628	0.0
-1.3627	0.0
-1.3626	0.0
-1.3625	0.0
-1.3624	0.0
-1.3623	0.0
-1.3622	0.0
-1.3621	0.0
-1.362	0.0
-1.3619	0.0
-1.3618	0.0
-1.3617	0.0
-1.3616	0.0
-1.3615	0.0
-1.3614	0.0
-1.3613	0.0
-1.3612	0.0
-1.3611	0.0
-1.361	0.0
-1.3609	0.0
-1.3608	0.0
-1.3607	0.0
-1.3606	0.0
-1.3605	0.0
-1.3604	0.0
-1.3603	0.0
-1.3602	0.0
-1.3601	0.0
-1.36	0.0
-1.3599	0.0
-1.3598	0.0
-1.3597	0.0
-1.3596	0.0
-1.3595	0.0
-1.3594	0.0
-1.3593	0.0
-1.3592	0.0
-1.3591	0.0
-1.359	0.0
-1.3589	0.0
-1.3588	0.0
-1.3587	0.0
-1.3586	0.0
-1.3585	0.0
-1.3584	0.0
-1.3583	0.0
-1.3582	0.0
-1.3581	0.0
-1.358	0.0
-1.3579	0.0
-1.3578	0.0
-1.3577	0.0
-1.3576	0.0
-1.3575	0.0
-1.3574	0.0
-1.3573	0.0
-1.3572	0.0
-1.3571	0.0
-1.357	0.0
-1.3569	0.0
-1.3568	0.0
-1.3567	0.0
-1.3566	0.0
-1.3565	0.0
-1.3564	0.0
-1.3563	0.0
-1.3562	0.0
-1.3561	0.0
-1.356	0.0
-1.3559	0.0
-1.3558	0.0
-1.3557	0.0
-1.3556	0.0
-1.3555	0.0
-1.3554	0.0
-1.3553	0.0
-1.3552	0.0
-1.3551	0.0
-1.355	0.0
-1.3549	0.0
-1.3548	0.0
-1.3547	0.0
-1.3546	0.0
-1.3545	0.0
-1.3544	0.0
-1.3543	0.0
-1.3542	0.0
-1.3541	0.0
-1.354	0.0
-1.3539	0.0
-1.3538	0.0
-1.3537	0.0
-1.3536	0.0
-1.3535	0.0
-1.3534	0.0
-1.3533	0.0
-1.3532	0.0
-1.3531	0.0
-1.353	0.0
-1.3529	0.0
-1.3528	0.0
-1.3527	0.0
-1.3526	0.0
-1.3525	0.0
-1.3524	0.0
-1.3523	0.0
-1.3522	0.0
-1.3521	0.0
-1.352	0.0
-1.3519	0.0
-1.3518	0.0
-1.3517	0.0
-1.3516	0.0
-1.3515	0.0
-1.3514	0.0
-1.3513	0.0
-1.3512	0.0
-1.3511	0.0
-1.351	0.0
-1.3509	0.0
-1.3508	0.0
-1.3507	0.0
-1.3506	0.0
-1.3505	0.0
-1.3504	0.0
-1.3503	0.0
-1.3502	0.0
-1.3501	0.0
-1.35	0.0
-1.3499	0.0
-1.3498	0.0
-1.3497	0.0
-1.3496	0.0
-1.3495	0.0
-1.3494	0.0
-1.3493	0.0
-1.3492	0.0
-1.3491	0.0
-1.349	0.0
-1.3489	0.0
-1.3488	0.0
-1.3487	0.0
-1.3486	0.0
-1.3485	0.0
-1.3484	0.0
-1.3483	0.0
-1.3482	0.0
-1.3481	0.0
-1.348	0.0
-1.3479	0.0
-1.3478	0.0
-1.3477	0.0
-1.3476	0.0
-1.3475	0.0
-1.3474	0.0
-1.3473	0.0
-1.3472	0.0
-1.3471	0.0
-1.347	0.0
-1.3469	0.0
-1.3468	0.0
-1.3467	0.0
-1.3466	0.0
-1.3465	0.0
-1.3464	0.0
-1.3463	0.0
-1.3462	0.0
-1.3461	0.0
-1.346	0.0
-1.3459	0.0
-1.3458	0.0
-1.3457	0.0
-1.3456	0.0
-1.3455	0.0
-1.3454	0.0
-1.3453	0.0
-1.3452	0.0
-1.3451	0.0
-1.345	0.0
-1.3449	0.0
-1.3448	0.0
-1.3447	0.0
-1.3446	0.0
-1.3445	0.0
-1.3444	0.0
-1.3443	0.0
-1.3442	0.0
-1.3441	0.0
-1.344	0.0
-1.3439	0.0
-1.3438	0.0
-1.3437	0.0
-1.3436	0.0
-1.3435	0.0
-1.3434	0.0
-1.3433	0.0
-1.3432	0.0
-1.3431	0.0
-1.343	0.0
-1.3429	0.0
-1.3428	0.0
-1.3427	0.0
-1.3426	0.0
-1.3425	0.0
-1.3424	0.0
-1.3423	0.0
-1.3422	0.0
-1.3421	0.0
-1.342	0.0
-1.3419	0.0
-1.3418	0.0
-1.3417	0.0
-1.3416	0.0
-1.3415	0.0
-1.3414	0.0
-1.3413	0.0
-1.3412	0.0
-1.3411	0.0
-1.341	0.0
-1.3409	0.0
-1.3408	0.0
-1.3407	0.0
-1.3406	0.0
-1.3405	0.0
-1.3404	0.0
-1.3403	0.0
-1.3402	0.0
-1.3401	0.0
-1.34	0.0
-1.3399	0.0
-1.3398	0.0
-1.3397	0.0
-1.3396	0.0
-1.3395	0.0
-1.3394	0.0
-1.3393	0.0
-1.3392	0.0
-1.3391	0.0
-1.339	0.0
-1.3389	0.0
-1.3388	0.0
-1.3387	0.0
-1.3386	0.0
-1.3385	0.0
-1.3384	0.0
-1.3383	0.0
-1.3382	0.0
-1.3381	0.0
-1.338	0.0
-1.3379	0.0
-1.3378	0.0
-1.3377	0.0
-1.3376	0.0
-1.3375	0.0
-1.3374	0.0
-1.3373	0.0
-1.3372	0.0
-1.3371	0.0
-1.337	0.0
-1.3369	0.0
-1.3368	0.0
-1.3367	0.0
-1.3366	0.0
-1.3365	0.0
-1.3364	0.0
-1.3363	0.0
-1.3362	0.0
-1.3361	0.0
-1.336	0.0
-1.3359	0.0
-1.3358	0.0
-1.3357	0.0
-1.3356	0.0
-1.3355	0.0
-1.3354	0.0
-1.3353	0.0
-1.3352	0.0
-1.3351	0.0
-1.335	0.0
-1.3349	0.0
-1.3348	0.0
-1.3347	0.0
-1.3346	0.0
-1.3345	0.0
-1.3344	0.0
-1.3343	0.0
-1.3342	0.0
-1.3341	0.0
-1.334	0.0
-1.3339	0.0
-1.3338	0.0
-1.3337	0.0
-1.3336	0.0
-1.3335	0.0
-1.3334	0.0
-1.3333	0.0
-1.3332	0.0
-1.3331	0.0
-1.333	0.0
-1.3329	0.0
-1.3328	0.0
-1.3327	0.0
-1.3326	0.0
-1.3325	0.0
-1.3324	0.0
-1.3323	0.0
-1.3322	0.0
-1.3321	0.0
-1.332	0.0
-1.3319	0.0
-1.3318	0.0
-1.3317	0.0
-1.3316	0.0
-1.3315	0.0
-1.3314	0.0
-1.3313	0.0
-1.3312	0.0
-1.3311	0.0
-1.331	0.0
-1.3309	0.0
-1.3308	0.0
-1.3307	0.0
-1.3306	0.0
-1.3305	0.0
-1.3304	0.0
-1.3303	0.0
-1.3302	0.0
-1.3301	0.0
-1.33	0.0
-1.3299	0.0
-1.3298	0.0
-1.3297	0.0
-1.3296	0.0
-1.3295	0.0
-1.3294	0.0
-1.3293	0.0
-1.3292	0.0
-1.3291	0.0
-1.329	0.0
-1.3289	0.0
-1.3288	0.0
-1.3287	0.0
-1.3286	0.0
-1.3285	0.0
-1.3284	0.0
-1.3283	0.0
-1.3282	0.0
-1.3281	0.0
-1.328	0.0
-1.3279	0.0
-1.3278	0.0
-1.3277	0.0
-1.3276	0.0
-1.3275	0.0
-1.3274	0.0
-1.3273	0.0
-1.3272	0.0
-1.3271	0.0
-1.327	0.0
-1.3269	0.0
-1.3268	0.0
-1.3267	0.0
-1.3266	0.0
-1.3265	0.0
-1.3264	0.0
-1.3263	0.0
